uid,sci2014_label,kmeans_label,dbscan_label,hierarchical_label,spectral_label,em_label
LP05yQGERO7dHPOUa9pang,1,1,3,3,0,0
niD6-JfPjSghgz0QpcOWWA,0,0,1,2,0,1
BtwEjqla_JYP5MPcUg1oXw,0,0,1,2,0,1
UvxDezHWAXqWv4pcb1qAPA,0,0,1,2,0,1
TLtefwhe7EgCPbpyJsTeMg,0,0,1,2,0,1
M4CTQYlQOWEFLNx690iHYw,1,1,4,3,1,0
CqNSs8_UINqAiQ00ddgaOA,0,0,1,2,0,1
tTNU7S5bZ6t14hrRRHuEmQ,0,0,1,2,0,1
wbylVR61IQFcFOJ5BsH9aw,0,0,1,2,0,1
eWRWqchB65ORfQ7TBqNR2A,1,1,0,3,0,0
86AFTm6d4S85eFUK9gcG_Q,0,0,1,2,0,1
aA4eTEx2XlLgZQe72_EF1w,1,1,0,3,0,0
svCNdrOUz8XUJjJeSLd3bw,0,0,1,2,0,1
JjtNIySc8tgZICPz1P8wSg,1,1,0,3,0,0
GoJ_SMgaLvuuM9Vn_5kUDA,1,1,2,3,1,0
bDvV6UuRyUKT3DMTOzp62w,1,1,3,3,0,0
UuEoil7JIAijQuJ2TfmU0w,0,0,1,2,0,1
M4eBBdVVzJ8hEynXVuICQQ,2,2,-1,1,0,2
3-CZ7iMSA19FH5j8EbLijw,0,0,1,2,0,1
gNRpDH8q9Mh9acaP2S3vUg,0,0,1,2,0,1
eCL9JWoIFKmdUFijmPO7ng,0,0,1,2,0,1
YVRVFWGzZ_q2IlyiphF07A,0,0,1,2,0,1
nlGgh6opZbR28t5cmgjNMQ,0,0,1,2,0,1
Sih-abKmPyvA9JOOXDvEog,0,0,1,2,0,1
MwRd6iiCh23KyYaPLE9oVw,0,0,1,2,0,1
m7jyG_YUW1ohJ1P5L-8PbQ,1,1,0,3,0,0
FyzxWhxgfhPVYi-AZpbHWA,0,0,1,2,0,1
ekRk6Mvhuuk02GoGuXB5Yg,0,0,1,2,0,1
nibPIJXdMMo65eGwiycuDA,0,0,1,2,0,1
xWAsvEm9ClZljTPEGT_oPA,0,0,1,2,0,1
ZJofh3rrsXQYnz35CYOYSg,0,0,1,2,0,1
m_8dwsTsN6ZnY9o9ah368Q,0,0,1,2,0,1
o8gDkbS58sDvRFfjGabbpQ,1,1,0,3,0,0
aG5YAV0EvMQjpE1-Hnpc_w,0,0,1,2,0,1
VaPYoEJn9UQGqkltAqQb_g,0,0,1,2,0,1
l8DdslKlhdDWMo7tAtoWdg,1,1,3,3,0,0
hiLgEnNouC36ur9C7PhGdA,1,1,3,3,0,0
gsTUNSKfCPXwCxcMxuLVRw,1,1,0,3,0,0
kp5e6boEU3GIxe1RQ7i0nA,0,0,1,2,0,1
BFbRXyWIYGAPgbIm2nTAJw,0,0,1,2,0,1
jlU87E0X7PiNhSojV_01LA,0,0,1,2,0,1
rTM0j1KK1_x3s_IRidvNgw,0,0,1,2,0,1
4_dhyG96zimoaSyYQaoyeA,0,0,1,2,0,1
OgYi5x02MBukfxPNFe1ePg,1,1,0,3,0,0
wXL309gBNcRUCvV4jim8GA,0,0,1,2,0,1
3i6crUmlo1cv_W1NqCW8QA,0,0,1,2,0,1
TmzFE4aDhIXc86aKGdDQfw,0,0,1,2,0,1
KvaDe6V6h-peHC4d1rFjMA,1,1,3,3,0,0
Udibu1rel-PEypMX-4TKdw,1,1,0,3,0,0
RIRF2aV_8LIgCny6rYfjjw,1,1,0,3,0,0
2LgOVcBCAq7IHylPuwmsqw,0,0,1,2,0,1
bPvtFRA3nr333FsyjQowZw,0,0,1,2,0,1
r5iu6xjD9UEwSlAIiTmaNQ,1,1,0,3,0,0
H87xP9fd9CAIsgR80PR-HA,0,0,1,2,0,1
_-IPgoS3dPMTtf6Uh3szzQ,0,0,1,2,0,1
v-chnUeJn8wfMmEaX2ifcw,1,1,3,3,0,0
yN_v-obrQ3U3ogY0Oz-PvA,0,0,1,2,0,1
z2vobVjcPINvZ0H002lYTA,0,0,1,2,0,1
2PBfX3D7bJyGCPiToMvTAQ,0,0,1,2,0,1
ij2GNWwaY4_FEqMIEk7OTg,0,0,1,2,0,1
jDkBfAQjQ0yQw919H5yKuA,1,1,0,3,0,0
SDTOsJVoDKsP5O-VDJTL4g,0,0,1,2,0,1
K4vDu2j3QqP8xnNcwQMTzw,1,1,0,3,0,0
JPWbIqIKCZvPI04BzSPyNA,0,0,1,2,0,1
NnHECw0DK6jMcN9ZUkJJ4g,0,0,1,2,0,1
C26umjh7tBD5dzGzMux1DA,0,0,1,2,0,1
MCsNB80uwohCMB16vc0mTg,1,1,0,3,0,0
YG7wJFUzrNdGtvYzS9SeqA,0,0,1,2,0,1
5S_yWctqZ7l0HIfFQlaJng,1,1,0,3,0,0
fLMBlndsh1DTge8t62Mb9g,0,0,1,2,0,1
Imzg-UhRBKoNY2yKKKKdcQ,1,1,0,3,0,0
tZGmIjZgBmyhB_OkTZ4u-Q,0,0,1,2,0,1
9adGUkJXZc3WazdnUreJGw,0,0,1,2,0,1
SIe9pFldSesaev42R7qc4A,1,1,0,3,0,0
KV0cf7zSP4qN8M6jS2pznw,1,1,0,3,0,0
usg8bjQ3QPuP-31a9ts_NQ,0,0,1,2,0,1
LcC1nTsODbq2lk0TR5W77g,0,0,1,2,0,1
6ChF8UnxFaW2Aoj3CJO_4A,1,1,0,3,0,0
siN_KvvfaqJAudAvU8YEWA,1,1,3,3,0,0
03iMNggjXP2tOkfih15ccA,0,0,1,2,0,1
_tXlbtyr6f8VoWOVBUzg_A,0,0,1,2,0,1
Izu_-bu6hfWpKGqFp1bbCw,1,1,3,3,0,0
jmhG9UJAsdAn9EFjN0WaXg,1,1,2,3,1,0
OVvMzuVC-TmuTPEJYfOkhg,1,1,3,3,0,0
l0zrd02-eZ5qKOYyVAes5g,0,0,1,2,0,1
i6ZDJFeypkj6kCvSFjMbyg,1,1,4,3,1,0
UHjNcJBaE7_SEK-5AH8Mog,0,0,1,2,0,1
UW9dY5C1rzzZTaIlGbUv8A,0,0,1,2,0,1
rxgVF8Izl8bcCAIehLW2zw,0,0,1,2,0,1
urThcqroWgGhtyArBz0Yzg,1,1,3,3,0,0
-edOrcdWGnNLodyAEadUKA,0,0,1,2,0,1
-YK4aPC9bKvIkJWBkrzs6A,0,0,1,2,0,1
HoPbdqGo8nV0ookg0rbKvA,0,0,1,2,0,1
VTKPv89JUa0ALeXvKOV6AQ,0,0,1,2,0,1
fMfOeUAMvmRigE78zhPluA,0,0,1,2,0,1
lik5J0fXrjprJJSpg1v_Pw,0,0,1,2,0,1
EDXavG_vQgywjq8n9Ta6Sg,1,1,0,3,0,0
465LNj_9kcbUIbcoYz8qiw,0,0,1,2,0,1
S6k6gLfQ-OtWEyX7q3AL0A,0,0,1,2,0,1
byl7gJhu3-VnRahbdCY1Xg,1,1,0,3,0,0
ChhRb2cf8blKqMOjA29rJg,0,0,1,2,0,1
EKepGXayg89c5kQpYRL5-A,1,1,0,3,0,0
q16FcvZyP5SURJEX8iGcTg,0,0,1,2,0,1
_Eu_9lumAGZ1HHf3OP3hag,1,1,0,3,0,0
nUQ0m3G5SAYTfkjCTmM1UA,0,0,1,2,0,1
A05HPjCOyhV9j7vn_dk7UA,1,1,0,3,0,0
rRfx0TVMZ5NvdBkN8555Tw,0,0,1,2,0,1
8zo1VpltYswYmshkgY3Q2w,1,1,0,3,0,0
Udbaw-vI7jPP1v4bwtqVPw,0,0,1,2,0,1
gGsg72r9g57h6w9AE0viWw,1,1,0,3,0,0
N10fwbLmnpGVkLT3igFoIg,0,0,1,2,0,1
XdHAOJEDcPQafbMbBbcdrA,0,0,1,2,0,1
joZdSrEL_0BF-rv4X6JInA,0,0,1,2,0,1
0YO5BaHHLl5OMlYwQnJ3bA,0,0,1,2,0,1
QE59d1n1cYwhPlnOXBZ9IQ,1,1,0,3,0,0
aGDQG_aQqr0nPSmG8L0w9g,1,1,0,3,0,0
BWcV7nasqaPAcOJzdWDRxg,0,0,1,2,0,1
G9X7kqeAJ5ikuIQbtA4yoQ,0,0,1,2,0,1
q8JGJMevslMGLRJYUa74KQ,0,0,1,2,0,1
z7Qipw3iQW24iln7phd6pQ,1,1,0,3,0,0
ZznSPQeJHf1Tc8RwK8E8dw,0,0,1,2,0,1
9yb771zcm50k_8w8rQU70g,0,0,1,2,0,1
pSoe4XBftnJiTgG1fPw52g,0,0,1,2,0,1
R4yo9hu0KcUrDkCnI2qBGw,1,1,4,3,1,0
yABu0siSGhme2JpUA1x0PQ,1,1,4,3,1,0
8oE6Ey8oDq5r6JY1_nr8qw,1,1,0,3,0,0
4BaRBsPhITxM8GhMFhKFnw,0,0,1,2,0,1
fTpCWu6eerHo1nzOGKDNoA,0,0,1,2,0,1
WrdK9Q38zxld6ee3v85d5A,0,0,1,2,0,1
gGiDOiOB3IKkQvldLYDV6w,0,0,1,2,0,1
UmA9TWob-NqkTdt5UtOrtQ,1,1,0,3,0,0
v1tBO-oq84wbvlTlHFu3HA,0,0,1,2,0,1
XII2P6YNoZVtwGJCMXGrZQ,0,0,1,2,0,1
RQUzbcGyV2sXrC7RBZtuOg,0,0,1,2,0,1
JXlwfzpXitY9jYEi9nN81w,0,0,1,2,0,1
QhDf6gJDiUpAjsdLgb6wrw,1,1,3,3,0,0
xi4QVy3nJPoHPop0n2nFdQ,0,0,1,2,0,1
BwG0ojtahcbAS1Ht6q1PXQ,1,1,4,3,1,0
2W12K5kX9uZglNqkJ4NjaQ,0,0,1,2,0,1
oz50AY1qOKfKj1QxaEj2Mg,0,0,1,2,0,1
OB5BqYZr4BObqpRycdYiBQ,0,0,1,2,0,1
t9B93RSKOuzeDpW55znH3Q,0,0,1,2,0,1
ejVVEjexlNDYhH3mPXxFsw,0,0,1,2,0,1
1IHapXAhImilxEoWXt9N9A,0,0,1,2,0,1
mCgRXhQMMN1LxkaeLUQ7Rw,0,0,1,2,0,1
blx3mxaRMYwc_lC1NsE9Iw,0,0,1,2,0,1
Mxv77t1-cNQDKnebkcdFkQ,1,1,3,3,0,0
CGlmJYifFce3wKdUkKUVZg,0,0,1,2,0,1
Ux4lkzDur4Yub3W1PhYeIw,1,1,4,3,1,0
55yUF86ECcSxQiiKB6UJgw,0,0,1,2,0,1
HzeVbLwHoWdNGA1IYWJ-nw,0,0,1,2,0,1
Sv9CH1f9o1qqtIRMQ1dWmQ,0,0,1,2,0,1
OJdXNtM-PoMowhn26njYRg,0,0,1,2,0,1
KSntp6D7TVYThnwUDjKnYA,0,0,1,2,0,1
wh31LEpI9mqwz_0eH0JiVA,0,0,1,2,0,1
Y54qLIJWfTt_ozux4zbt-w,1,1,0,3,0,0
JSPqr_a9u0beESgIGRPwBQ,0,0,1,2,0,1
ey2K30UtsK2oBT-gr_kufw,1,1,4,3,1,0
EzMBbb9rvZgEMtSlOqh0Cg,0,0,1,2,0,1
qYjTUXZs2h-dW6DWs-8Ajw,0,0,1,2,0,1
eauxMe49x-qf7tPBHVdQBQ,1,1,0,3,0,0
LmtvjfJpatGFfLrkQfx7zQ,1,1,2,3,1,0
1O8XX0DT9hqCtcqUY_1Big,0,0,1,2,0,1
l4Wb3YIgZQ66bSOLvIgCsw,0,0,1,2,0,1
5cjQiIeEZaodiUldkjfehQ,0,0,1,2,0,1
dui48dqluMSsfp4YGZfPHA,1,1,3,3,0,0
6EWIu6Ea04qcFAL3XSalvQ,2,2,-1,1,0,2
M_O8QW-obToZT3yBS07uiQ,0,0,1,2,0,1
V5PVB2YZ2pMohAcqu4D0zw,0,0,1,2,0,1
KVNNJn_UJEs37Ity94OdOQ,0,0,1,2,0,1
hmrBmVuneoNOynp331zCVw,0,0,1,2,0,1
dP9-tjY1wswQFClSHwBiBw,0,0,1,2,0,1
0AHEW2Rzvx23bluhbbPncA,0,0,1,2,0,1
lWkrsjqnKPsnV64rDbB6WA,1,1,2,3,1,0
KUAKPvyTKExoMBlQ7mmkRw,0,0,1,2,0,1
wlphxG_hFKGfZJrILPyYoA,0,0,1,2,0,1
zukz0Vng6zxRqGJlaSjubg,0,0,1,2,0,1
K9Uprpxp9moVU262WPsUgw,1,1,0,3,0,0
GqMeQm2pWMbGwY4Knw4bgQ,1,1,0,3,0,0
lVNa1smh_QHR_7XZmDuwHg,1,1,0,3,0,0
6mIidiSvQEiSUX73XJrPJw,0,0,1,2,0,1
_CiMStCh70Uwqm3NkGTqSQ,0,0,1,2,0,1
U0egkRRQcwUk3R0Zv8uD2g,1,1,0,3,0,0
0G-QF457q_0Z_jKqh6xWiA,0,0,1,2,0,1
sWsA1YmJn5qgMbF34H7-oQ,0,0,1,2,0,1
oCMnjmzLiBpilEaXgHGAIA,1,1,0,3,0,0
1MkZgMdKUpMltawkprfdNw,0,0,1,2,0,1
6W3nhhyT95q5FCDIhCmllg,0,0,1,2,0,1
if4j4qXyVpVe3dpPtlUFKg,0,0,1,2,0,1
4H6SwAdZqJsBZkeJq09j1w,1,1,0,3,0,0
PSc3miQpdYkdrpJUThvquw,0,0,1,2,0,1
a7pPPFmG7qs18VLFv7OzwA,1,1,4,3,1,0
E0vQCi0yGAqXbSrxORbo_Q,0,0,1,2,0,1
AMMRHG39KCixcpkO1kX0Hw,0,0,1,2,0,1
NlhwPhz5wu-Un9QVLZAugg,0,0,1,2,0,1
A0ssDikuj0SQr9mVqnh91Q,1,1,0,3,0,0
HDaMfpZh0WbSIzxEQWH83Q,0,0,1,2,0,1
3Uc8LC5pnLH9bhVQlL4g2A,1,1,4,3,1,0
5PS5khuAaN7nKAbFkyfzPA,0,0,1,2,0,1
2KKsLq7pIN0jpTbLjLsRxg,0,0,1,2,0,1
VDVjwywRe8GCxpr7xxViHg,1,1,0,3,0,0
y3jmj7zYUC_Iy1Z8ptL9Eg,0,0,1,2,0,1
cOsjuxia9CxFikD9yq8nOw,0,0,1,2,0,1
Rcy45TiM4SzvJt9vzu9Rzw,0,0,1,2,0,1
3KFVbA7kPsEsQ2iy9pO8PQ,0,0,1,2,0,1
h-Rkb6xGKICczE4OWe_wFw,1,1,4,3,1,0
wuatG0M1pfAGYQBPPq7qNQ,1,1,2,3,1,0
hwV-kqx1YHh3M6qbaTSAqg,0,0,1,2,0,1
GQyBdfFHG_TaCt5RTtO4Ug,0,0,1,2,0,1
CL_tjBp-tIwI7mnJ7sFexg,0,0,1,2,0,1
_j1ziqEaDIToj7U72CKKtA,0,0,1,2,0,1
s5tu89p6tsTcjNP4HVbN7w,0,0,1,2,0,1
RRifrriRW8HB5wz3yoBKpw,0,0,1,2,0,1
m6M51-NU2ae25V1wdFEobw,1,1,0,3,0,0
tre_gZvQ0S-AvixBmCnGLA,1,1,0,3,0,0
_BfpOP_HdKYHt0HRlOxb4Q,1,1,3,3,0,0
B-pDniUD7dYuBTcUm_lOOQ,0,0,1,2,0,1
TQrE4-S1lYsdyHdPtGByMQ,0,0,1,2,0,1
SroqtQhPLiRasIX5gI20-w,0,0,1,2,0,1
dlx_RbJNVmUcyU1xrZmxqQ,1,1,0,3,0,0
3hL4RHGVClTwXPUpv0DuGQ,0,0,1,2,0,1
F97IsxlCINWn_8E9T77gfw,0,0,1,2,0,1
-scjX9yMNgWalJVL8S94MA,1,1,0,3,0,0
5MMjoCUvMAv8ZrOEybuxhw,1,1,0,3,0,0
hYan1ohCp1Vg58cNwPhV5g,0,0,1,2,0,1
xvACCLMLVs1p4Q4vahuU-w,1,1,3,3,0,0
GMCmP-i0N6nHOdll4GfXPQ,0,0,1,2,0,1
85C-qvt0D1bAxINnon01tg,1,1,0,3,0,0
XlpEhStw0UXXEXaDk3Zgpg,0,0,1,2,0,1
RU8k7Kw2PilgyErsZcGYsg,1,1,0,3,0,0
eYhXVb8DX_DhOqF9-1thaw,0,0,1,2,0,1
IbDm-LLNEYVRZnbXwkCTxw,0,0,1,2,0,1
BDBp0jWGj4Na-UQuajhX_w,0,0,1,2,0,1
49D7juLwGUSqNJxyOJ6Niw,0,0,1,2,0,1
eeiglYpiISW0VtFSVXDDdg,0,0,1,2,0,1
IDuszSWH31uo2Nsn-MPZQA,0,0,1,2,0,1
j-h7dt_jTbfrM8ZSzYoUyw,1,1,0,3,0,0
I7D0BqPsl5Brb8IMhlshnQ,0,0,1,2,0,1
PDsl00-XGd3GnKU992d9UA,0,0,1,2,0,1
H0uf5vagcTS7cXAFa5sRrg,0,0,1,2,0,1
s8g4-kp4SKgvKy6-NKPutA,0,0,1,2,0,1
HsscOP1KzyNYbm0a4BfIcw,0,0,1,2,0,1
qLKagmVan7BVEOSJwQYmPg,1,1,0,3,0,0
1uWt3rL2GJiptcflQa35Jg,0,0,1,2,0,1
aBrClQ9GLt8G-5DRdCI_5w,0,0,1,2,0,1
Cagd-tTuZLhyx-7z98gQ6A,0,0,1,2,0,1
ooXp7FgTgZzFHvqXB2TIMg,0,0,1,2,0,1
u7FLaIoCOAE7MsZ2uh-Sfg,0,0,1,2,0,1
dNGtrQ9DfIQQfSwQcQeicQ,0,0,1,2,0,1
etU9P4_CgI4S79Ec5KHs9g,1,1,0,3,0,0
dhPp4t9_fD0R0eNsp_gYZw,1,1,0,3,0,0
iwAYXg-kYF2b7-_8Vyos2g,0,0,1,2,0,1
4fbotyGfZr79K6HZM3-8ZQ,1,1,0,3,0,0
56xTh_uu9R580kFBJUjuGw,0,0,1,2,0,1
URKIqcFSvvUWhx1yvIeo3g,1,1,3,3,0,0
How71VoEvgwF0O-FUELvKQ,1,1,0,3,0,0
3uzniDXUWWosoCorUTyOWA,0,0,1,2,0,1
sE1LE-1zOQZLQRxxqptQfA,0,0,1,2,0,1
1Yq8D9IKYcf7YuGnAg8UJw,1,1,0,3,0,0
GoZjXvSB8LjJkLNuQzHeLA,1,1,0,3,0,0
int2r_0j2HoSkESXz20QSA,0,0,1,2,0,1
sqfOkWTB6D2hmZkxr3FzSg,0,0,1,2,0,1
G3b6RtjP_8xLXVpZE0ybyA,1,1,3,3,0,0
0ge1098FnaWkVQ2IQuXNbA,0,0,1,2,0,1
ABYJ_vl-sFVUC8Yj4uv1QQ,0,0,1,2,0,1
3IBiLPp5TIivhTo1eJbPEQ,1,1,0,3,0,0
oYGEYgRkhKAJbp3xkkSX_g,0,0,1,2,0,1
kjeZcdfKB79nE87k5rGNqA,0,0,1,2,0,1
LjGKjylAgIla-f9XjexO6g,0,0,1,2,0,1
gqlbJw_KcD4381oZVjTl4Q,0,0,1,2,0,1
VTbkwu0nGwtD6xiIdtD00Q,0,0,1,2,0,1
WVTxk0-DxPKJ7TckvUx_dA,1,1,0,3,0,0
83b7x5V-2xFrKatWV_pxAQ,0,0,1,2,0,1
N8OO8LB-80WMetj-DhMJbw,0,0,1,2,0,1
ZwS23LtO-rvauBIQgYVbyw,0,0,1,2,0,1
bDzzaK88ItsimFcNVbFPiQ,0,0,1,2,0,1
wsC8amclTEocEBjbnujRlA,0,0,1,2,0,1
0V4Ra6jCmSAgFtCiORr4QA,0,0,1,2,0,1
4VxZe-mqIst8AUhFfijELA,0,0,1,2,0,1
YfwhEMhBMd9FWJ6Tv8sv-g,1,1,0,3,0,0
Gely67I-cNzzMkKnz-8rIg,1,1,3,3,0,0
a6-c9aiM9S0g5IWslMMIow,0,0,1,2,0,1
Bty9sCE2cW0fgTN4neAIPQ,1,1,0,3,0,0
7JlSZs0JwjyKx1EjRetYnQ,1,1,3,3,0,0
rPGnKucLyBmGtRJSqsa9Rg,0,0,1,2,0,1
4LZ9ARoEQuUQZvSWLqv5pg,0,0,1,2,0,1
2_dwXLO9Mks-ZN6nVs4k9Q,0,0,1,2,0,1
PoAc1N3GaOeWdBVSFsleig,1,1,2,3,1,0
hGv-RdS-LdZ4NmtWsrYGPA,0,0,1,2,0,1
Uj4HTvelP7wnrAJOY803sQ,1,1,0,3,0,0
o4nm1HukYbeTHxuORkSiqQ,1,1,3,3,0,0
VGDVve2DaK1vpa1Vv9rhfg,0,0,1,2,0,1
87D7LlgMN1yGU7yyd1rwNA,0,0,1,2,0,1
pDNeS1nbkKS7mJmhRQJPig,0,0,1,2,0,1
wFZrnGnwPTbuk-i1g4Iong,0,0,1,2,0,1
x3Aob61loKb6bc-4qikhQg,0,0,1,2,0,1
Bt1Ah2mNWNfGLv01uIOzNQ,0,0,1,2,0,1
UXuhzYpllUPSRczvwGSrUQ,0,0,1,2,0,1
sSHhKiLZSjry3STPOfT5dQ,2,2,-1,1,2,2
2yv8q3lBSkhMC33WbF3Tdw,0,0,1,2,0,1
lMzHZ7thd16aa_JUTbmOfg,0,0,1,2,0,1
EApIYB1lMaH-r2quP42vTA,0,0,1,2,0,1
Fn5vRqy1uqInam95pGjn9g,1,1,0,3,0,0
q41sC_cmJFFXNTNFetbB4w,1,1,3,3,0,0
b3fXW9QyMS23u5vvIBXKWw,1,1,0,3,0,0
eahIUq2PMfzrW42K5dpQOA,1,1,2,3,1,0
AOVbO5VqXzPm0x01cFWV3A,1,1,3,3,0,0
r4OmDXH_p0qFNWvAnbdvWg,0,0,1,2,0,1
2tpAwAyLbAocVprd84XwzQ,1,1,0,3,0,0
vMHUoyRFbpc37_RyNuPCKA,2,2,-1,1,2,2
4XZx1k8VohLb_hBkMqqS0A,0,0,1,2,0,1
MlpSVfLgNIK4_8qxfYzU5A,0,0,1,2,0,1
enrz69e6H8Euo-PnLh5Itg,1,1,3,3,0,0
PMkK5g7hTpy-agl1zijFTQ,1,1,0,3,0,0
Czw8PK7RhlaQRcoKov7RZw,0,0,1,2,0,1
rtOP1AmOHbZv9yQ7VI8InA,0,0,1,2,0,1
EqYjWkwKzj3CPnOq46eZ4Q,0,0,1,2,0,1
LBm5qeOeBcoP3qDIPe6Baw,1,1,0,3,0,0
8Lsb95PA1neTdCywiQ0_2Q,1,1,4,3,1,0
luzM4yeg7gFBA5ALjynCjA,0,0,1,2,0,1
kxvtruOvqOs9Xq7-VaTT6Q,0,0,1,2,0,1
drvon2Eg21Y_A49JFKPwmA,1,1,0,3,0,0
buy6qP6ciCl6MmvV94kWeg,0,0,1,2,0,1
vKkQFI_VO-y8aZUtlaOO0w,0,0,1,2,0,1
1zTZP_nZaSDXVAmxmN7WQQ,0,0,1,2,0,1
XniuCwB3PZhGqrn-O5H7qA,0,0,1,2,0,1
AuDd49q9Pqn5BA5fJ2PWiA,0,0,1,2,0,1
cqHqdupbqm7YPPK9Odnm7Q,0,0,1,2,0,1
tAA_pwq0MQQpLQDe-JXr4Q,0,0,1,2,0,1
kZPL_fHvZ9P4XA_9C1NdRA,0,0,1,2,0,1
qR0OA1QjJLZhijWQLeDR4Q,0,0,1,2,0,1
5awlpb1W8Qi05ipkZ7pLyw,0,0,1,2,0,1
6mtCZ20DebK1NLMfaw_XAw,0,0,1,2,0,1
HTHkos0ZMecUwNVChYtLfQ,0,0,1,2,0,1
GqI6ruW-2ICaOgAAutv4RA,0,0,1,2,0,1
aKAGlmoKsgnQ8Avh86-SOg,0,0,1,2,0,1
2EjhAXfqPvHAGPmdihX11g,1,1,0,3,0,0
FndPbo-G6XQzdpjmpjXotg,0,0,1,2,0,1
iNyB3nLERfXVP82fD6tmbg,0,0,1,2,0,1
xPfnNS_k5GqWkTPp_lMlTA,1,1,0,3,0,0
NInuR_ZyzR5hlOBchRidww,0,0,1,2,0,1
5owNSGo6RELDdzBTxCFaxQ,0,0,1,2,0,1
j2__hyRHRkzkk5OW_s_3qA,0,0,1,2,0,1
QzUR9HRRkMKanImdPjjk_A,0,0,1,2,0,1
zL8FiwGEXcXIwgSCVjLXPg,0,0,1,2,0,1
ln_-tRhnGwfQmvrsdrS6Ng,1,1,4,3,1,0
7RjiQklHdxrM4NTtvQsV4w,1,1,0,3,0,0
dViXK7-cwiX5YV7cEQQ84w,0,0,1,2,0,1
8WRSfST4mNrDxni4AaU3iA,1,1,0,3,0,0
jAxSirefBGEBr9FjWbiP4Q,0,0,1,2,0,1
V1ozpM-iOGeCz_r3X7y88A,0,0,1,2,0,1
TxYvDePA67VeFBwnh-wr8A,0,0,1,2,0,1
FKo83hiNPA_bKeFIAL-f2Q,1,1,2,3,1,0
d_HDa4lWEz-bjUDOK-ggvA,1,1,0,3,0,0
WAzSyZCVZI1TFkTlMB1Oug,0,0,1,2,0,1
eG9I8OaVHA7U-Z0fQAVz2A,1,1,2,3,1,0
gUxV37w8k4_4sEWmyw0gfQ,1,1,0,3,0,0
RQV_kxFgtnOTWospdRA-4Q,1,1,0,3,0,0
b0fp-eS8_MKTg4tcZsCNqQ,1,1,4,3,1,0
34ItxVd81Rl55--wXuvHkg,1,1,0,3,0,0
5MT5JlSuaMNPEn-wrgqLpw,0,0,1,2,0,1
iYCT_gbP5xYnRlzi_v_SbQ,0,0,1,2,0,1
jpS3gFJCT5YFBBmAhVPkdA,0,0,1,2,0,1
SQtil5awNm1fF12uQli-6g,0,0,1,2,0,1
Cv9dgtqH1gJBfL0WMv4Htg,0,0,1,2,0,1
GOu2FNl8zpwa9LehqczabA,0,0,1,2,0,1
SKi5d9Dk7Y6dYqPX2yDTnA,0,0,1,2,0,1
Xyn5XBnHRM37DuyzSBwlTw,1,1,0,3,0,0
LL7RWWyLM5sebgaLzWX_-w,0,0,1,2,0,1
Sp-S4y8rx1xIX3d5VOK0bQ,0,0,1,2,0,1
QZuQZgmaflphMl4H067OZA,0,0,1,2,0,1
qOLpThF1gpjoVzgtbjcZPA,0,0,1,2,0,1
MfJgCVNOTfjgBFFHlv5dtg,0,0,1,2,0,1
yERvizYVyjwiM_5-WfrIcg,0,0,1,2,0,1
BFBO6IFJwXj8vR1bCCY-pw,1,1,0,3,0,0
lIQdw2Ev8Kmkhj7w0sH8iw,0,0,1,2,0,1
PIvzIyZzw6qbkThnD62-eQ,0,0,1,2,0,1
loXavxKqdcIgrQeX1GSWUw,0,0,1,2,0,1
EvcZUf-wwDs5dTda4Oi9oA,0,0,1,2,0,1
Q_Ofp7G76sp4FYI7HDT1yw,0,0,1,2,0,1
Sf1qZ9ZSUFjzFOmVxZCRNg,0,0,1,2,0,1
aSxb9BDlZluFllLgXuqmTg,1,1,4,3,1,0
OuciwN-hfC-7xlS4QWfxOw,1,1,3,3,0,0
CTPlmftvNOd1BCuZT71GFA,0,0,1,2,0,1
5dPJeChKugxu2AIMHOXF1Q,2,2,-1,1,2,2
Wwza9sx8iS-VbIHEWt-RIg,0,0,1,2,0,1
kEF0c4QQYtPdH9s6Z9VYmg,1,1,0,3,0,0
QfsdLKIJt6gJRbjZooY9Kw,0,0,1,2,0,1
K3dizf_8_E_0JI_PeRICgA,0,0,1,2,0,1
JKPbAYGiLGatUE3yzFQR7g,0,0,1,2,0,1
xgnmjz_xxcxpyMP8QjHdKQ,1,1,0,3,0,0
fPvAAXp-B-fTS3_HOxvqlg,0,0,1,2,0,1
7LpmcBNX_RKbjmnh0dmKrw,1,1,3,3,0,0
O2ASSka7du50Rl1vxmpNBA,1,1,0,3,0,0
pP0bSM07PhJVBM69gEak3Q,0,0,1,2,0,1
Y6hFKn8uEG7oH_ADv2bhgw,1,1,0,3,0,0
49az3IF0M_b_YjRmns2-fQ,0,0,1,2,0,1
OpbnUx-6AHqY8ai6JhYv7A,0,0,1,2,0,1
YO-EvcINxEMsuzHMMi-s6A,0,0,1,2,0,1
t5M5z2wsc08XmJJmERTMGg,0,0,1,2,0,1
lYyWUsl47zaEoKJQxuqLcQ,0,0,1,2,0,1
sCr6HvSLOOpqdv1VtInHEg,0,0,1,2,0,1
DbRvt06G3ZOBFatlqHWQcQ,0,0,1,2,0,1
kUU3HbTFk0xOqRzlXUlzUQ,0,0,1,2,0,1
mjN8_rx_Pruj7DvIVIzUDQ,0,0,1,2,0,1
wEZ4mYZXCYE4eZ3zOOYNsA,0,0,1,2,0,1
AKGqr2XMzgi5O_60OU0QmQ,0,0,1,2,0,1
